    0.231238290884719699E+00    0.285657179355621338E+03   -0.508960825204849243E+01   -0.156303191184997559E+01   -0.644836366176605225E+01   -0.334275078773498535E+01    0.269449156522750866E+00    0.146798801422119152E+00    0.294198962748050690E+04    0.363843625485897064E+04    0.354832453727722213E+04   -0.797503134828462498E+05   -0.636260743175563359E+01    1
    0.237524666067258333E+00    0.356580126285552979E+03   -0.582170408964157104E+01   -0.573419630527496338E+01   -0.938303291797637939E+01   -0.550937008857727051E+01    0.170901149511337280E+00    0.254720520973205578E+00    0.283013088405132294E+04    0.361189823746681213E+04    0.355921902060508774E+04   -0.787526473276530596E+05   -0.636460743175564847E+01    1
    0.232767754127087084E+00    0.288047003746032715E+03   -0.364205253124237061E+01   -0.277966272830963135E+01   -0.604081434011459351E+01   -0.263404351472854614E+01    0.236556923389434792E+00    0.307620429992675803E+00    0.288503361344337463E+04    0.355006237626075745E+04    0.349073460102081299E+04   -0.782993383246591256E+05   -0.636660743175563049E+01    1
    0.239649702710785867E+00    0.401492142677307129E+03   -0.339649242162704468E+01   -0.657637804746627808E+01   -0.662680351734161377E+01   -0.233717393875122070E+01    0.240590214729309082E+00    0.141748428344726562E+00    0.313145975172519684E+04    0.359492316246032715E+04    0.333008706569671631E+04   -0.782410560649802792E+05   -0.636860743175562583E+01    1
    0.190745659675372298E+00    0.298853433132171631E+03   -0.538650524616241455E+01   -0.555699640512466431E+01   -0.474242079257965088E+01   -0.468070340156555176E+01    0.165044707059860213E+00    0.319136619567871094E+00    0.297381424605846405E+04    0.361914945542812347E+04    0.315696102380752563E+04   -0.782105734045286663E+05   -0.637060743175562383E+01    1
    0.187328001712548375E+00    0.400166201591491699E+03   -0.570123952627182007E+01   -0.190497773885726929E+01   -0.116459429264068604E+01   -0.643058252334594727E+01    0.957615494728088351E-01    0.382240605354309093E+00    0.292660876810550690E+04    0.360203687250614166E+04    0.327754572629928589E+04   -0.778495016852270201E+05   -0.637260743175561917E+01    1
    0.232801132714285985E+00    0.276026058197021484E+03   -0.452900660037994385E+01   -0.322294098138809204E+01   -0.977816307544708252E+01   -0.333292526006698608E+01    0.274835318326950073E+00    0.684156656265258872E-01    0.282006496191024780E+04    0.364468257427215576E+04    0.334555625319480896E+04   -0.773571765368486958E+05   -0.637460743175561362E+01    1
    0.245299258263381448E+00    0.265491783618927002E+03   -0.586670976877212524E+01   -0.234604007005691528E+01   -0.781691789627075195E+01   -0.200001013278961182E+01    0.247388380765914906E+00    0.358760309219360363E+00    0.314898370504379272E+04    0.362703769803047180E+04    0.342282012104988098E+04   -0.769941393856375216E+05   -0.637660743175561517E+01    1
    0.237513853949033682E+00    0.351082730293273926E+03   -0.500167232751846313E+01   -0.103780460357666016E+01   -0.855169939994812012E+01   -0.357446205615997314E+01    0.219223022460937500E+00    0.180715441703796387E+00    0.302890153825283051E+04    0.363425298333168030E+04    0.349043260812759399E+04   -0.767365472283068520E+05   -0.637860743175564071E+01    1
    0.245769644295685818E+00    0.376918101310729980E+03   -0.641830307245254517E+01   -0.791478943824768066E+01   -0.555181491374969482E+01   -0.519313406944274902E+01    0.154933333396911621E-01    0.276640796661376975E+00    0.310133135020732880E+04    0.362505181729793549E+04    0.358374474048614547E+04   -0.756055395802774292E+05   -0.638060743175564671E+01    1
