wl_um,half_bin_um,clean_binned,model_binned,err_obs,residual,chi2_contrib
3.948726,0.005116651,0.0024482221605149155,0.0024403704200719094,6.168852e-05,-7.851740443006079e-06,0.01620030411136298
3.958945,0.00510273,0.0024489717975470183,0.002439074780422586,6.209406e-05,-9.897017124432111e-06,0.025404375855374087
3.969136,0.00508915,0.002446473606720117,0.0024374130368866286,6.241988e-05,-9.060569833488526e-06,0.021070030543455114
3.979301,0.005075686,0.0024493312064161506,0.0024404551115555476,6.278381e-05,-8.87609486060299e-06,0.019987042493324732
3.989439,0.005062279,0.002445328434047914,0.0024413511531593784,6.317223e-05,-3.977280888535582e-06,0.003963876462915924
3.99955,0.005049049,0.002441559303590088,0.0024407129790276166,6.338947e-05,-8.463245624711763e-07,0.00017825414993956131
4.009635,0.005035851,0.002446393531602537,0.0024411926177412215,6.355389e-05,-5.200913861315524e-06,0.006696918997968096
4.019694,0.005022456,0.0024369923978402657,0.0024394040503781206,6.382974e-05,2.41165253785482e-06,0.0014275236828477777
4.029725,0.005009214,0.0024368857592789684,0.0024367361790477325,6.408268e-05,-1.4958023123595732e-07,5.448375964558667e-06
4.039731,0.0049964,0.002439879070315161,0.002435319921679844,6.438596e-05,-4.559148635317062e-06,0.005014009486667926
4.049711,0.004983654,0.0024330633852467664,0.002433714676553225,6.49218e-05,6.512913064585062e-07,0.0001006397287372013
4.059665,0.004971022,0.0024339917573524402,0.00243178381565,6.555362e-05,-2.207941702440149e-06,0.0011344408222890893
4.069595,0.004958192,0.0024371390272906824,0.002429728969555037,6.604441e-05,-7.410057735645487e-06,0.012588415063913538
4.079498,0.004945282,0.002443741064348153,0.0024288302250951707,6.633723e-05,-1.4910839252982137e-05,0.05052304420656644
4.089376,0.004932924,0.002426057418003336,0.002427848334056543,6.652787e-05,1.7909160532070256e-06,0.0007246749023789916
4.09923,0.004920652,0.0024289188269579344,0.0024237156677079756,6.667289e-05,-5.203159249958771e-06,0.006090257786396512
4.109059,0.00490838,0.0024327842671321956,0.0024242926170939864,6.696065e-05,-8.491650038209252e-06,0.016082177586011773
4.118863,0.004895936,0.0024305749124796743,0.0024247969132478895,6.730795e-05,-5.777999231784767e-06,0.007369232056813416
4.128642,0.004883549,0.0024314283713153867,0.0024249163345857736,6.76822e-05,-6.512036729613025e-06,0.009257308758496282
4.138398,0.004871621,0.002422725162189372,0.002424620036068169,6.812406e-05,1.8948738787971306e-06,0.0007736767972031689
4.148129,0.004859703,0.0024266175701685255,0.002427907615897041,6.844315e-05,1.2900457285153037e-06,0.00035526320703335224
4.157836,0.004847684,0.002428186638818707,0.002422993246409307,6.878744e-05,-5.193392409399804e-06,0.005700119804000698
4.16752,0.004835672,0.002416322827294154,0.002411716406091637,6.922268e-05,-4.60642120251719e-06,0.004428233106509973
4.177179,0.00482397,0.002426815250975106,0.002413473183193987,6.951106e-05,-1.334206778111878e-05,0.03684159828304258
4.186816,0.004812527,0.002451996440462818,0.0024330274461730303,6.975856e-05,-1.8968994289787506e-05,0.07394240933967934
4.196429,0.004800727,0.002460541966342465,0.0024614223030408403,7.012248e-05,8.803366983753218e-07,0.00015760974943912286
4.206018,0.00478896,0.0024708396399587334,0.0024801028299827107,7.044568e-05,9.263190023977262e-06,0.017290693606665467
4.215585,0.004777585,0.0024805297418411965,0.0024892074687196375,7.07876e-05,8.677726878441022e-06,0.0150278751337432
4.225129,0.004766447,0.0024892959056030243,0.002492770040792987,7.105523e-05,3.4741351899627952e-06,0.0023905692529657824
4.234651,0.004754965,0.0024944979661924503,0.002494006914238558,7.123835e-05,-4.910519538921763e-07,4.751461154413286e-05
4.244149,0.004743439,0.0024942613383362768,0.002493926769806401,7.163164e-05,-3.345685298757929e-07,2.1815259690412668e-05
4.253624,0.004732545,0.002497038601169884,0.0024934747887861313,7.20792e-05,-3.5638123837525466e-06,0.002444610932419297
4.263079,0.004721429,0.0024913591410571302,0.0024934572333055027,7.233999e-05,2.098092248372426e-06,0.0008411864525154074
4.27251,0.004710073,0.0024936038230888233,0.002493614693541179,7.266585e-05,1.0870452355534604e-08,2.2378682655079846e-08
4.281919,0.004699175,0.0024993622522158127,0.002493350523489948,7.338714e-05,-6.011728725864585e-06,0.006710560937166295
4.291307,0.004688578,0.0024954340660225823,0.0024929521530436065,7.47141e-05,-2.4819129789757644e-06,0.001103488881425828
4.300673,0.004677608,0.0024961328381956156,0.0024921508250745207,7.611465e-05,-3.982013121094953e-06,0.0027369626073867194
4.310017,0.004666584,0.002493436268629937,0.0024907125312350754,7.652797e-05,-2.723737394861366e-06,0.0012667475710948547
4.31934,0.004656146,0.002485133232024097,0.0024872023032225447,7.627772e-05,2.0690711984476876e-06,0.0007357926823899062
4.328642,0.004645555,0.002484644618878083,0.00248284056342759,7.639516e-05,-1.8040554504933706e-06,0.000557658176963942
4.337922,0.004634693,0.0024852004952802447,0.0024786079110416886,7.683492e-05,-6.592584238556114e-06,0.007361970769968957
4.347181,0.004624395,0.002478350317232176,0.0024750577539586396,7.767223e-05,-3.292563273536546e-06,0.0017969529705468236
4.35642,0.004613993,0.002473969065739926,0.002468058824200328,7.85549e-05,-5.9102415395978145e-06,0.0056606186741349806
4.365637,0.004603396,0.0024662634983391675,0.002457649728531223,7.912936e-05,-8.613769807944583e-06,0.011849805361272005
4.374833,0.00459316,0.002457843648151773,0.002446926243830902,7.955491e-05,-1.0917404320871099e-05,0.018832362770846982
4.384009,0.004583015,0.0024555942042526454,0.0024381528640350456,7.970055e-05,-1.7441340217599736e-05,0.0478891435937395
4.393165,0.004572648,0.00245241926628188,0.002428225522353223,8.033349e-05,-2.4193743928657002e-05,0.09070117009186722
4.4023,0.004562565,0.0024420926280202507,0.002414382548731665,8.191264e-05,-2.771007928858548e-05,0.11443890415909991
4.411415,0.004552646,0.0024406990629939097,0.0024008518266918953,8.336032e-05,-3.984723630201439e-05,0.22849550675815772
4.42051,0.004542414,0.0024321455765981942,0.0023908335402828508,8.34174e-05,-4.1312036315343473e-05,0.2452674444119267
4.429585,0.00453259,0.002428311275215704,0.002384969506588478,8.290071e-05,-4.3341768627225795e-05,0.2733359521676629
4.438641,0.004522716,0.0024160638380076108,0.0023777877315251657,8.273742e-05,-3.8276106482445105e-05,0.21401862023352097
4.447676,0.004512747,0.0024068091399555166,0.0023677718114794113,8.294672e-05,-3.903732847610527e-05,0.221493886490477
4.456692,0.004503192,0.0024031289939452434,0.00236325794092418,8.340146e-05,-3.9871053021063585e-05,0.22854309529044264
4.465689,0.004493365,0.0024037631602995112,0.002362057564770329,8.372829e-05,-4.1705595529182345e-05,0.24810996691146872
4.474665,0.004483546,0.0024015836491786836,0.002362343627063021,8.388424e-05,-3.924002211566245e-05,0.21882540387259392
4.483623,0.004474216,0.00240103208596321,0.002360073767658065,8.421873e-05,-4.0958318305145056e-05,0.23651944835715513
4.492562,0.004464499,0.002386227630289058,0.0023537445869092895,8.480116e-05,-3.2483043379768345e-05,0.14672693248051571
4.501481,0.004454949,0.0023906767115630637,0.0023516980523481243,8.525857e-05,-3.897865921493942e-05,0.20901512014309626
4.510382,0.004445619,0.0023977103967776467,0.002356502222386401,8.531463e-05,-4.1208174391245845e-05,0.2333026792823324
4.519263,0.004436024,0.0023931557812676236,0.002362506767282322,8.555115e-05,-3.064901398530141e-05,0.12834569646612257
4.528126,0.004426981,0.002393958783134864,0.002363786169966874,8.63869e-05,-3.017261316799009e-05,0.12199164020788986
4.536971,0.0044175,0.0023897916550396697,0.002357724293838517,8.745184e-05,-3.206736120115253e-05,0.13445858736564095
4.545796,0.004408121,0.0023885726216849117,0.002353643733976203,8.795133e-05,-3.492888770870867e-05,0.15771924501580614
4.554604,0.004399137,0.0023886468618071082,0.002352251107249824,8.780042e-05,-3.639575455728411e-05,0.17183367104348368
4.563393,0.004389868,0.002388236617832566,0.0023526295282542686,8.801953e-05,-3.560708957829747e-05,0.16364956823729654
4.572163,0.004380988,0.0023956201178670805,0.002353172401318373,8.847897e-05,-4.2447716548707666e-05,0.23015931088939745
4.580917,0.004371838,0.0023859111414097707,0.0023494088136597003,8.85547e-05,-3.650232775007046e-05,0.16990958857839397
4.589651,0.004362785,0.0023863275441760195,0.00234600053879369,8.844728e-05,-4.032700538232929e-05,0.20788491824864486
4.598368,0.004354016,0.002384584846827544,0.0023448648860649097,8.869429e-05,-3.9719960762634506e-05,0.20055167731191212
4.607067,0.004345053,0.0023863900016446375,0.0023471879017064696,8.943383e-05,-3.9202099938167884e-05,0.19213876876319477
4.615748,0.004336399,0.0023920489612542398,0.0023517186297607484,9.013103e-05,-4.033033149349139e-05,0.20022343838061224
4.624412,0.004327453,0.002395700866913023,0.0023561323252113526,9.015749e-05,-3.956854170167031e-05,0.19261782054043133
4.633058,0.004318791,0.002392144868429025,0.002355594475361539,9.051725e-05,-3.655039306748589e-05,0.16305022451165793
4.641687,0.004310106,0.0023889762719749726,0.0023527206623366855,9.152042e-05,-3.625560963828713e-05,0.15693305001274566
4.650298,0.004301329,0.0023891934687168405,0.0023548864399518224,9.237403e-05,-3.430702876501806e-05,0.13793244396255894
4.658893,0.004292825,0.00239580260227179,0.0023586501688327367,9.311925e-05,-3.7152433439053244e-05,0.1591825988142198
4.667469,0.004284143,0.002395661653972805,0.0023607396767616287,9.366435e-05,-3.4921977211176385e-05,0.13901094701415473
4.676029,0.004275827,0.0023998953074433975,0.0023591001457281082,9.354095e-05,-4.079516171528932e-05,0.19020142463187742
4.684573,0.004267321,0.002396921240310851,0.0023617938827496365,9.307468e-05,-3.512735756121439e-05,0.14243865343642784
4.693099,0.004258987,0.002401623575505147,0.0023713524499598647,9.318605e-05,-3.0271125545282187e-05,0.10552499306624945
4.701609,0.004250507,0.002402407713015264,0.0023774406377816072,9.41171e-05,-2.496707523365685e-05,0.07037173619951302
4.710101,0.004242231,0.002400781066208237,0.0023745830840835925,9.514534e-05,-2.619798212464457e-05,0.0758159599424923
4.718578,0.004233885,0.0024021814375856784,0.0023714684852805196,9.535309e-05,-3.071295230515879e-05,0.10374653196563216
4.727036,0.004225586,0.0024084551077069045,0.002373252516585749,9.471657e-05,-3.52025911211553e-05,0.13813296621880258
4.73548,0.004217452,0.002410784090482496,0.002376214018601279,9.389754e-05,-3.457007188121695e-05,0.1355476948445906
4.743906,0.004209256,0.002413999279013454,0.0023816625859907114,9.388925e-05,-3.233669302274249e-05,0.11862042287523283
4.752317,0.004201205,0.0024087382836453417,0.002385800111097639,9.516272e-05,-2.2938172547702813e-05,0.0581010441085826
4.760711,0.00419311,0.0024034294184528703,0.002384767025713383,9.650659e-05,-1.8662392739487218e-05,0.0373956174689097
4.769089,0.00418514,0.0024078631273245334,0.002384157582735617,9.731337e-05,-2.370554458891623e-05,0.059340998334405544
4.777451,0.004177146,0.0024217284604393296,0.002385874808453076,9.798624e-05,-3.58536519862538e-05,0.1338864454174819
4.785798,0.004169256,0.002412672251414342,0.002385736555322744,9.791944e-05,-2.6935696091598058e-05,0.07566909930971791
4.794128,0.004161343,0.0024107613470534346,0.0023873126016041644,9.777999e-05,-2.3448745449270152e-05,0.05750945437580632
4.802443,0.004153438,0.002416986006161834,0.0023958544696230225,9.836891e-05,-2.1131536538811398e-05,0.04614731484083726
4.810742,0.00414556,0.002438573641171162,0.0024137217601097943,9.822152e-05,-2.485188106136774e-05,0.06401846130776784
4.819026,0.004137829,0.0024211279766178607,0.0024294146380749978,9.769179e-05,8.286661457137037e-06,0.007195203122136653
4.827293,0.004130109,0.002417168315291909,0.0024313703445924648,9.780169e-05,1.4202029300555957e-05,0.021086674288145424
4.835546,0.00412236,0.0024144836986275237,0.002429047175614419,9.771275e-05,1.4563476986895283e-05,0.02221404644301554
4.843783,0.004114676,0.0024223791811157323,0.002426538987814275,9.787853e-05,4.159806698542708e-06,0.0018062232296841695
4.852005,0.004107099,0.002416705959271024,0.002425926028279951,9.893486e-05,9.220069008926933e-06,0.008684996666894942
4.860211,0.004099505,0.002417418048510305,0.0024199206959720273,9.975867e-05,2.5026474617224036e-06,0.0006293584277598718
4.868403,0.00409191,0.002413733106542017,0.0024129666829670756,9.988961e-05,-7.664235749413155e-07,5.8870411978947705e-05
4.876579,0.004084458,0.0024157648315752934,0.0024038394017648415,9.996585e-05,-1.1925429810451856e-05,0.014231305938670571
4.884741,0.004076938,0.002409617270963447,0.002395736049746302,0.0001003066,-1.3881221217145173e-05,0.019151214969500605
4.892887,0.004069516,0.002405565514391239,0.0023877807889728566,0.0001010879,-1.7784725418382337e-05,0.03095251762992644
4.901019,0.004062071,0.0024076453599513434,0.0023797341287100245,0.0001015394,-2.7911231241318883e-05,0.07555945278901269
4.909135,0.00405474,0.0024043717876597016,0.002369910425930166,0.0001013068,-3.44613617295356e-05,0.1157144709488327
4.917238,0.004047367,0.00239676974400263,0.002363570304407333,0.0001015982,-3.3199439595297045e-05,0.10677989228536457
4.925324,0.004040125,0.002392158830540337,0.0023621612382661193,0.0001028424,-2.9997592274217874e-05,0.08508017796918191
4.933398,0.004032825,0.002393362252603598,0.002364951655992087,0.0001033575,-2.8410596611511043e-05,0.0755573496189837
4.941456,0.00402561,0.0023923920887708294,0.002370202958200224,0.0001027267,-2.218913057060526e-05,0.04665668703035615
4.949501,0.004018381,0.002397550539131455,0.0023714503284998738,0.0001029327,-2.610021063158101e-05,0.06429560611023087
4.957529,0.004011173,0.0024019473695679368,0.0023688721347305142,0.0001040402,-3.307523483742254e-05,0.10106563663066637
4.965545,0.004004116,0.002387758888994833,0.002361873618348721,0.0001048167,-2.5885270646111656e-05,0.060988008954351504
4.973546,0.003996965,0.0023889416180238503,0.002358009350780424,0.0001049823,-3.093226724342618e-05,0.08681431459664721
4.981533,0.003989958,0.0023920802217669616,0.0023582019131960044,0.0001045817,-3.387830857095719e-05,0.10493782160621802
4.989506,0.003982854,0.002388123985091073,0.0023601574132172337,0.0001045781,-2.7966571873839444e-05,0.07151497213182645
4.997465,0.003975969,0.002392832906858085,0.0023652110642366107,0.0001053569,-2.762184262147414e-05,0.06873521981744803
5.005409,0.003968934,0.0023929879921657077,0.0023687501629241214,0.0001063699,-2.423782924158629e-05,0.051921824043518666
5.01334,0.003962096,0.00239770519060244,0.002374656232452984,0.000107036,-2.304895814945595e-05,0.04637061511574835
5.021258,0.003955085,0.002409455909071468,0.0023806733956585704,0.0001072282,-2.8782513412897465e-05,0.07205089833920723
5.029161,0.003948185,0.0024017962809360716,0.002375258799997212,0.0001073668,-2.6537480938859572e-05,0.0610913006686742
5.037051,0.00394143,0.002391496219495208,0.002365929909207391,0.0001076954,-2.556631028781701e-05,0.05635621322777127
5.044926,0.003934524,0.002391983123377462,0.0023607447569106077,0.0001085701,-3.123836646685453e-05,0.08278585818921189
5.052789,0.003927863,0.0023999045024221148,0.0023606439584090383,0.000110292,-3.92605440130765e-05,0.12671400038639394
5.060638,0.003921061,0.0023955063282125044,0.0023601742533689058,0.000111281,-3.5332074843598665e-05,0.10080828911119283
5.068473,0.003914502,0.002394191557851681,0.002360661946570202,0.0001109423,-3.352961128147902e-05,0.09134035741927382
5.076296,0.003907691,0.00240153307092763,0.002366794860518081,0.0001114352,-3.473821040954903e-05,0.09717847712744436
5.084104,0.003900978,0.0024088327202001804,0.002376170500198981,0.0001125604,-3.266222000119926e-05,0.08420156120566427
5.0919,0.003894458,0.0024011198842666844,0.0023793480262612613,0.0001135958,-2.1771858005423077e-05,0.03673384909898861
5.099682,0.003887736,0.002401838848123747,0.002378481272892884,0.0001138567,-2.3357575230862834e-05,0.04208606565128296
5.107451,0.003881388,0.0024042752505113703,0.002377632804890059,0.0001135697,-2.664244562131145e-05,0.055033003911945294
5.115207,0.003874697,0.0024064236176624186,0.0023777887609138606,0.0001140767,-2.8634856748557987e-05,0.063008063291268
5.122949,0.003868299,0.0024021214792538607,0.0023760362439192466,0.0001150565,-2.608523533461412e-05,0.0514004831078278
5.13068,0.003861811,0.002399950600141312,0.0023819492483978626,0.0001154236,-1.80013517434496e-05,0.02432321646680138
5.138397,0.003855229,0.002415911817169704,0.002394570179573157,0.0001160274,-2.1341637596546982e-05,0.03383252105621239
5.146101,0.003848954,0.0024266383864824815,0.002399586562112064,0.0001172051,-2.7051824370417574e-05,0.05327213455760801
5.153793,0.003842439,0.0024106721366718023,0.002392993620318396,0.0001179406,-1.767851635340635e-05,0.022468028367655296
5.161471,0.003836219,0.0024100467755795276,0.002386840998088653,0.0001190297,-2.3205777490874734e-05,0.03800857340774069
5.169137,0.003829885,0.0024220126628139533,0.0023947820945351764,0.0001193938,-2.723056827877695e-05,0.05201754598533307
5.17679,0.003823426,0.0024253088242414582,0.00239890927352085,0.0001192103,-2.6399550720608306e-05,0.04904169928815851
5.184431,0.003817334,0.002414567540030198,0.0023915524274789306,0.0001196751,-2.301511255126728e-05,0.036984402600749186
5.19206,0.003810936,0.0024063688226996643,0.0023885481069849993,0.0001204571,-1.782071571466504e-05,0.02188696168523916
5.199675,0.003804695,0.0024168758025988517,0.0023929888831074565,0.0001217564,-2.3886919491395223e-05,0.03848900589504365
5.207279,0.003798578,0.0024181887941535185,0.002400356788741069,0.0001236586,-1.7832005412449312e-05,0.020794655213455925
5.214869,0.00379226,0.002426790770321847,0.0024026653710460684,0.0001271843,-2.4125399275778513e-05,0.035981727584766615
5.222448,0.003786467,0.0024237706873415817,0.002396200843992227,0.0001285034,-2.7569843349354618e-05,0.046029828818690756
5.230015,0.003780213,0.002412437008000447,0.002397490814317591,0.0001253482,-1.4946193682855834e-05,0.014217557977644265
5.237568,0.003773989,0.0024164953386509994,0.0024038511403592115,0.0001236835,-1.264419829178796e-05,0.01045102924861611
5.245111,0.003768106,0.002412073648006118,0.002399365862721637,0.0001249099,-1.2707785284481361e-05,0.010350135014732054
5.252641,0.003761858,0.0024149615921817873,0.0023897092112753655,0.0001271768,-2.525238090642177e-05,0.03942655915808434
5.260158,0.003755872,0.002416117593014676,0.0023857529244400728,0.00013062,-3.0364668574603404e-05,0.05404029754971101
5.267664,0.003749986,0.0024218222665398437,0.0023895015043964773,0.0001346995,-3.232076214336639e-05,0.0575746383983691
5.275158,0.003743898,0.002422342141459263,0.002394077589161818,0.0001348123,-2.8264552297445258e-05,0.04395671056560522
5.28264,0.003738135,0.002414271451928641,0.002393036128981545,0.0001329041,-2.123532294709624e-05,0.025529422020256206
5.290111,0.003732221,0.0024187093133752457,0.00239554368895985,0.0001332995,-2.3165624415395596e-05,0.030201671597406818
5.297569,0.003728985,0.0024105239141794183,0.0024009107905298044,0.0001354196,-9.613123649613881e-06,0.0050392511511565385
